"menu_pk","menu_uppk","menu_status","menu_p_type","menu_p_use","menu_level","menu_soft","menu_name","menu_title","menu_remark1","menu_page","menu_remark2","menu_url_path","menu_url_file","menu_url_para","menu_flag","menu_count"
"916","521","1","r","595","3","50","21.新出入境外勞送工服務卡(四國)","21.新出入境外勞送工服務卡(四國)","","report_page","","../report_foms/report/sfoms/","e_p_21.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","4591"
"917","296","1","r","596","4","50","A01.泰國-廠工勞動契約","A01.泰國-廠工勞動契約","","report_page","","../report_foms/report/sfoms/","e_j_2_a01.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","54"
"918","174","1","r","597","3","50","23.基隆市外籍勞工健檢核備申請書","23.基隆市外籍勞工健檢核備申請書","","report_page","","../report_foms/report/sfoms/","e_e_23.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","7"
"919","174","1","r","598","3","50","24.基隆市外籍勞工健檢核備委託書","24.基隆市外籍勞工健檢核備委託書","","report_page","","../report_foms/report/sfoms/","e_e_24.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","3"
"920","174","1","r","599","3","50","25.新北市外籍勞工健檢核備申請書","25.新北市外籍勞工健檢核備申請書","","report_page","","../report_foms/report/sfoms/","e_e_25.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","15"
"921","174","1","r","600","3","50","27.新竹縣外籍勞工健檢核備申請書","27.新竹縣外籍勞工健檢核備申請書","","report_page","","../report_foms/report/sfoms/","e_e_27.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","6"
"922","174","1","r","601","3","50","29.苗栗縣外籍勞工健檢核備申請書","29.苗栗縣外籍勞工健檢核備申請書","","report_page","","../report_foms/report/sfoms/","e_e_29.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","5"
"923","521","1","r","602","3","50","22.外勞勞工離境資料 - 全 (泰、印、菲、越)","22.外勞勞工離境資料 - 全 (泰、印、菲、越)","","report_page","","../report_foms/report/sfoms/","e_p_22.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","4234"
"924","742","1","r","603","3","50","1.認證文件管理報表","認證文件管理報表","C_F_1","report_page","c_f_1","../report_foms/report/sfoms/","reportpage.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]rt_menu_flag=[_rt_menu_flag_][_and_]rt_menu_file=[_rt_menu_file_][_and_]rt_menu_title=[_rt_menu_title_][_and_]topsize=53%","","94"
"925","103","1","r","604","3","50","13.聘僱國內名冊 (勞保.健保專用)","13.聘僱國內名冊 (勞保.健保專用)","","report_page","","http://[_hostIP_]:8080/birt/[_reportPath_]/","e_a_13.jsp","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_]","","154"
"926","36","1","r","605","3","50","3.工業局函管制表","3.工業局函管制表","","report_page","","../report_foms/report/sfoms/","c_b_3.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]rt_menu_flag=[_rt_menu_flag_]","","62"
"927","592","1","u","240","2","50","F.全公司外勞查詢","F.全公司外勞查詢","","newWin","","procedures/","pro_x_f.php","[_quest_]pro=x_f","","1178"
"928","36","1","r","606","3","50","4.3K5特定製程+EXTRA","4.3K5特定製程+EXTRA","","report_page","","../report_foms/report/sfoms/","c_b_4.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]rt_menu_flag=[_rt_menu_flag_]","","36"
"929","521","1","r","607","3","50","23.借據及返還切結書 (四國語言)","23.借據及返還切結書 (四國語言)","","report_page","","../report_foms/report/sfoms/","e_p_23.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","2999"
"930","837","1","r","629","4","50","QP004A申訴記錄表(萬通)","QP004A申訴記錄表(萬通)","","report_page","","../report_foms/report/sfoms/","a_l_08.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","12"
"931","838","1","r","629","4","50","QP004B異常事件處理單","QP004B異常事件處理單","","report_page","","../report_foms/report/sfoms/","a_l_09.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","105"
"932","834","1","r","595","4","50","外勞送工服務記錄表 (四國語言)","外勞送工服務記錄表 (四國語言)","A_L_06-2","report_page","e_p_21","../report_foms/report/sfoms/","e_p_21.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_][_and_]rt_menu_flag=[_rt_menu_flag_][_and_]rt_menu_title=[_rt_menu_title_]","","580"
"933","833","1","r","626","4","50","01.外勞服務記錄表 (中文)","01.外勞服務記錄表 (中文)","","report_page","","../report_foms/report/sfoms/","a_l_06_1_1.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","1901"
"934","833","1","r","626","4","50","02.外勞資訊提供紀錄表","02.外勞資訊提供紀錄表","","report_page","","../report_foms/report/sfoms/","a_l_06_1_2.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","159"
"1006","994","1","r","633","3","3","03.【無違反(聘僱辦法證明書)】統計表","【無違反(聘僱辦法證明書)】統計表","C_W_03","report_page","c_w_13","../report_foms/report/sfoms/","reportpage.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]rt_menu_flag=[_rt_menu_flag_][_and_]rt_menu_file=[_rt_menu_file_][_and_]rt_menu_title=[_rt_menu_title_]","","73"
"935","214","31","r","608","4","50","04-1.NAF-T04-1家庭幫傭三胞胎或16點接續 (1051116)","04-1.NAF-T04-1家庭幫傭三胞胎或16點接續 (1051116)","20170331需求","report_page","","../report_foms/report/sfoms/","e_g_2_04_1.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","13"
"936","214","31","r","609","4","50","04-2.NAF-T04-2家庭幫傭外國人投資接續(1051116)","04-2.NAF-T04-2家庭幫傭外國人投資接續(1051116)","20170331需求","report_page","","../report_foms/report/sfoms/","e_g_2_04_2.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","8"
"937","242","1","r","610","3","50","15-2.8081_就業安定費及滯納金申訴書(1030822)","15-2.8081_就業安定費及滯納金申訴書(1030822)","","report_page","","../report_foms/report/sfoms/","e_h_15_2.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","4"
"938","242","1","r","611","3","50","15-3.8083_溢繳就業安定費核退申請書(1040501)","15-3.8083_溢繳就業安定費核退申請書(1040501)","","report_page","","../report_foms/report/sfoms/","e_h_15_3.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","7"
"939","242","1","r","612","3","50","06-1.8085_保證金退費申請書(1030822)","06-1.8085_保證金退費申請書(1030822)","","report_page","","../report_foms/report/sfoms/","e_h_06_1.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","5"
"940","242","1","r","613","3","50","44.AF-026製造業雇主變更工作場所至新廠之外國人人數說明書(1030822)","44.AF-026製造業雇主變更工作場所至新廠之外國人人數說明書(1030822)","","report_page","","../report_foms/report/sfoms/","e_h_44.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","29"
"941","438","1","r","614","4","50","Q.照片黏貼表單","Q.照片黏貼表單","","report_page","","../report_foms/report/sfoms/","e_l_3_q.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","32"
"955","444","1","r","617","4","50","P.轉出外勞資料網路登錄作業","P.轉出外勞資料網路登錄作業","","report_page","","../report_foms/report/sfoms/","e_l_4_p.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","7"
"953","444","1","r","615","4","50","N.切結書(未有外勞)","N.切結書(未有外勞)","","report_page","","../report_foms/report/sfoms/","e_l_4_n.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","21"
"954","444","1","r","616","4","50","O.外籍勞工轉換「希望工作區域」或「希望工作類別」申請書","O.外籍勞工轉換「希望工作區域」或「希望工作類別」申請書","","report_page","","../report_foms/report/sfoms/","e_l_4_o.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","9"
"962","100","1","r","624","3","50","C.近期應返台外勞一覽表","C.近期應返台外勞一覽表","","report_page","","../report_foms/report/sfoms/","d_m_c.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","39"
"956","444","1","r","618","4","50","Q.承接雇主資料登記表","Q.承接雇主資料登記表","","report_page","","../report_foms/report/sfoms/","e_l_4_q.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","12"
"959","191","1","r","621","4","50","26.AF-026製造業雇主變更工作場所至新廠之外國人人數說明書","26.AF-026製造業雇主變更工作場所至新廠之外國人人數說明書","","report_page","","../report_foms/report/sfoms/","e_g_1_26.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","31"
"960","100","1","r","622","3","50","A.出境日別外勞重出入境一覽表","A.出境日別外勞重出入境一覽表","","report_page","","../report_foms/report/sfoms/","d_m_a.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","194"
"961","100","1","r","623","3","50","B.雇主別外勞重出入境一覽表","B.雇主別外勞重出入境一覽表","","report_page","","../report_foms/report/sfoms/","d_m_b.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","274"
"958","214","1","r","620","4","50","12-1.AF-T10-外籍勞工轉換雇主或工作申請書(四國版本)","12-1.AF-T10-外籍勞工轉換雇主或工作申請書(四國版本)","","report_page","","../report_foms/report/sfoms/","e_g_2_12_1.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","152"
"957","428","1","r","619","3","50","41.最近12個月勞保投保人數明細表","41.最近12個月勞保投保人數明細表","","report_page","","../report_foms/report/sfoms/","e_l_41.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","70"
"963","573","1","u","397","3","50","5.資料群組設定","5.資料群組設定","","","","","index.php","[_quest_]pro=g_b_5","","45"
"964","0","0","u","398","0","0","5.資料群組設定-新增","5.資料群組設定-新增","","","","","","","","0"
"965","0","0","u","399","0","0","5.資料群組設定-修改","5.資料群組設定-修改","","","","","","","","0"
"966","0","0","u","400","0","0","5.資料群組設定-刪除","5.資料群組設定-刪除","","","","","","","","0"
"967","0","0","u","495","0","0","客戶群組設定","客戶群組設定","","","","","","","","0"
"968","0","0","u","496","0","0","使用者群組設定","使用者群組設定","","","","","","","","0"
"667","589","1","r","451","3","70","3.外勞異動明細表","3.外勞異動明細表","","report_page","","../report_foms/report/sfoms/","lab_report_001.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","85"
"641","2","1","r","430","2","50","H.客戶地址清單","H.客戶地址清單","","report_page","","../report_foms/report/sfoms/","a_h.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","99"
"969","147","1","r","625","3","50","12.送移民署相關文件-入出國證明書申請表/委託書 (新北市)","12.送移民署相關文件-入出國證明書申請表/委託書 (新北市)","","report_page","","../report_foms/report/sfoms/","e_c_12.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","23"
"970","0","0","u","10","0","0","C.客戶基本資料登錄-新增","C.客戶基本資料登錄-新增","","","","","","","","0"
"971","0","0","u","11","0","0","C.客戶基本資料登錄-修改","C.客戶基本資料登錄-修改","","","","","","","","0"
"972","0","0","u","12","0","0","C.客戶基本資料登錄-刪除","C.客戶基本資料登錄-刪除","","","","","","","","0"
"973","0","0","u","145","0","0","C.客戶基本資料登錄-複製","C.客戶基本資料登錄-複製","","","","","","","","0"
"974","0","0","u","122","0","0","C.客戶基本資料登錄-變更客戶編號","C.客戶基本資料登錄-變更客戶編號","","","","","","","","0"
"975","42","1","r","630","3","50","09.核准函、簽證、備查、遞補函控管表","09.核准函、簽證、備查、遞補函控管表","","report_page","","../report_foms/report/sfoms/","c_m_9.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","54"
"976","588","1","x","0","2","50","A.資料設定","A.資料設定","","","","","#","","","0"
"977","0","0","u","405","0","0","2.銀行資料管理-刪除","2.銀行資料管理-刪除","","","","","","","","0"
"978","0","0","u","404","0","0","2.銀行資料管理-修改","2.銀行資料管理-修改","","","","","","","","0"
"979","0","0","u","403","0","0","2.銀行資料管理-新增","2.銀行資料管理-新增","","","","","","","","0"
"980","976","1","u","402","3","50","2.銀行資料管理","2.銀行資料管理","","newWin","","procedures/","pro_s_a_2.php","","","74"
"981","0","0","u","409","0","0","AC.外勞帳戶管理-刪除","AC.外勞帳戶管理-刪除","","","","","","","","0"
"982","0","0","u","408","0","0","AC.外勞帳戶管理-修改","AC.外勞帳戶管理-修改","","","","","","","","0"
"983","0","0","u","407","0","0","AC.外勞帳戶管理-新增","AC.外勞帳戶管理-新增","","","","","","","","0"
"984","0","0","u","406","0","0","AC.外勞帳戶管理","AC.外勞帳戶管理","","","","","","","","0"
"985","14","1","r","631","3","50","4.委託辦件收取清單","4.委託辦件收取清單","","report_page","","../report_foms/report/sfoms/","a_k_4.php","[_quest_]u=[_un_][_and_]login_company_num=[_login_company_num_][_and_]selfileUrl=[_selfileUrl_][_and_]fomstype=[_fomsType_][_and_]sn_ap_flag=[_sn_ap_flag_]","","741"
"986","573","1","u","411","3","50","6.寄信清單設定","6.寄信清單設定","","","","","index.php","[_quest_]pro=g_b_6","","40"
"987","28","1","u","415","3","50","7.寄信提醒程式設定","7.寄信提醒程式設定","","","","","index.php","[_quest_]pro=c_a_7","","41"
"988","0","0","u","412","0","0","6.寄信清單設定-新增","6.寄信清單設定-新增","","","","","","","","0"
"989","0","0","u","413","0","0","6.寄信清單設定-修改","6.寄信清單設定-修改","","","","","","","","0"
"990","0","0","u","414","0","0","6.寄信清單設定-刪除","6.寄信清單設定-刪除","","","","","","","","0"
"991","0","0","u","416","0","0","7.寄信提醒程式設定-新增","7.寄信提醒程式設定-新增","","","","","","","","0"
